relative_position	nmd_signed	ctrl_signed	nmd_n	ctrl_n
-127	3.134833687512049e-05	-1.7509704751758526e-05	2268	7863
-126	-7.453208483977833e-06	-1.4881706217729869e-06	2268	7863
-125	5.217784587842963e-05	2.9513229631037896e-05	2268	7863
-124	-1.0706066387267673e-05	-9.939348132557163e-06	2268	7863
-123	-2.2806782132062232e-05	1.5915692452229175e-05	2268	7863
-122	1.8411158988872595e-05	3.5388763328448905e-05	2268	7863
-121	-3.969326092160655e-05	-1.4955950224535566e-06	2268	7863
-120	-3.876859964936509e-06	7.707238194953946e-05	2268	7863
-119	-1.4452843918231898e-05	3.712149019644787e-05	2268	7863
-118	2.7331950430267013e-06	-4.237911671168551e-06	2268	7863
-117	-1.4101281235373134e-05	4.182706178527751e-05	2268	7863
-116	-2.756257273225592e-05	3.864836655747465e-06	2268	7863
-115	1.1380171057510514e-05	-5.862616922634867e-06	2268	7863
-114	-3.906014375840819e-05	-2.4973907325893708e-05	2268	7863
-113	7.463556016655646e-06	1.8505128847648015e-05	2268	7863
-112	-5.530392499234527e-05	-2.8901402424946065e-05	2268	7863
-111	-2.750755986586807e-05	2.5622984288009186e-06	2268	7863
-110	3.599737533407047e-05	2.065411832553458e-05	2268	7863
-109	1.8993771669230267e-05	3.0597794026265445e-05	2268	7863
-108	-1.581519034477151e-05	1.5139040332099285e-05	2268	7863
-107	1.6408847062208414e-06	5.25801586578407e-05	2268	7863
-106	1.5828579112690702e-05	-8.188506360869582e-07	2268	7863
-105	-2.66038799097568e-05	3.500068351193677e-05	2268	7863
-104	3.21234958969955e-05	4.3799964093804896e-05	2268	7863
-103	-2.8932129448329257e-05	-3.137649889299111e-05	2268	7863
-102	3.91875596212358e-05	4.5420032809157676e-05	2268	7863
-101	-2.069091424955094e-05	1.4182411127569193e-05	2268	7863
-100	4.2149221806270285e-06	1.5263449406021453e-05	2268	7863
-99	-1.4724799128969273e-05	6.562125069521457e-05	2268	7863
-98	1.2429598057362335e-05	1.1954685190494388e-05	2268	7863
-97	3.765667997641378e-05	1.922659264805759e-05	2268	7863
-96	9.109304789506547e-06	5.3660791032577126e-05	2268	7863
-95	2.0160690711942997e-05	9.133266199172168e-05	2268	7863
-94	1.2278240821833624e-05	1.4660424116769072e-05	2268	7863
-93	2.5653417307606077e-05	5.281120549337638e-05	2268	7863
-92	9.101278169745433e-06	6.11701591928771e-05	2268	7863
-91	-1.0059421646230046e-06	-7.082808593313773e-09	2268	7863
-90	-1.971769316156828e-05	2.5444528305631337e-05	2268	7863
-89	2.202978176931414e-05	2.7784965837560974e-05	2268	7863
-88	3.642137348157701e-05	6.967746246708705e-05	2268	7863
-87	-1.0353311002549776e-05	4.966705591539255e-05	2268	7863
-86	1.9184962006948543e-05	4.840831150052743e-05	2268	7863
-85	3.190657135104e-05	3.1972982518281704e-05	2268	7863
-84	1.953028330028365e-05	2.8203391413267802e-05	2268	7863
-83	1.700282930956294e-05	2.6218922088910806e-05	2268	7863
-82	5.923699077741053e-05	3.3701482197599674e-05	2268	7863
-81	4.224832346721425e-05	6.847851724982011e-05	2268	7863
-80	2.4832575697735515e-05	5.995172808289702e-05	2268	7863
-79	8.820771069441551e-06	2.9420789274953147e-05	2268	7863
-78	-2.5129689139301164e-06	2.7076401293386033e-05	2268	7863
-77	4.074875683703495e-05	4.4204870065326886e-05	2268	7863
-76	1.7559291241521492e-05	9.70491787554891e-07	2268	7863
-75	-2.684746389524053e-05	3.120715496834562e-05	2268	7863
-74	-2.457137191152315e-05	4.2666098912766074e-05	2268	7863
-73	1.507170550848809e-05	1.8218306533143924e-05	2268	7863
-72	-6.305399768312478e-05	4.340317234585226e-05	2268	7863
-71	1.185852570263456e-05	4.1986636956769366e-05	2268	7863
-70	-2.1096214152027457e-05	2.2562652144985144e-05	2268	7863
-69	4.062948455577152e-05	5.314325385879562e-05	2268	7863
-68	4.102447814270901e-06	3.71270167874033e-05	2268	7863
-67	-1.1587665909166707e-05	1.948260776261578e-05	2268	7863
-66	1.2027127020746743e-05	1.7524800201961364e-05	2268	7863
-65	-5.4916002152612196e-06	3.162067872418609e-05	2268	7863
-64	3.1965647291353076e-07	3.238324893107746e-05	2268	7863
-63	9.311538811915252e-06	4.2933968848064686e-05	2268	7863
-62	3.787375077913385e-05	2.6742461772921447e-05	2268	7863
-61	-1.2997065458996069e-05	4.173078678709182e-05	2268	7863
-60	-3.5464451352474666e-06	3.9921702855597534e-05	2268	7863
-59	2.225890085592528e-05	6.654033793310733e-05	2268	7863
-58	5.468216169096346e-05	2.4231973990063412e-05	2268	7863
-57	4.7933013872398717e-05	3.1262880866347725e-05	2268	7863
-56	-3.094925992692961e-05	1.6941067109196193e-05	2268	7863
-55	4.241347387491793e-05	2.96938001101925e-05	2268	7863
-54	9.162905978490362e-06	6.412457455099128e-05	2268	7863
-53	5.074685804812223e-05	3.3678648393075415e-05	2268	7863
-52	4.0660939143250695e-05	1.6400579848095814e-05	2268	7863
-51	3.7091001083366545e-05	8.416362182295383e-05	2268	7863
-50	3.344035266095292e-05	3.593246421921972e-05	2268	7863
-49	4.761969902601747e-05	2.6391003915150456e-05	2268	7863
-48	3.901207480563632e-05	4.8737328149616805e-05	2268	7863
-47	2.6087386135353302e-06	6.025324240362555e-05	2268	7863
-46	9.466316468127408e-05	3.3826016957322486e-05	2268	7863
-45	3.173371459046152e-05	4.4456777564617324e-05	2268	7863
-44	4.555105127739937e-05	3.259241519144048e-05	2268	7863
-43	8.488248062300295e-05	2.017619819040386e-05	2268	7863
-42	3.132629536582199e-05	1.3472144603946926e-05	2268	7863
-41	3.295379716999188e-05	4.536797881055572e-05	2268	7863
-40	6.452481963395647e-05	1.5445462135698577e-05	2268	7863
-39	6.006025018744281e-05	6.34863690430436e-05	2268	7863
-38	4.3255545748303284e-05	7.224397571752834e-05	2268	7863
-37	4.9639728173876796e-06	-2.8170229572899766e-05	2268	7863
-36	6.95170540992237e-05	3.869899650056095e-05	2268	7863
-35	3.983994683174642e-05	2.5704260326581818e-05	2268	7863
-34	4.836557725763416e-05	3.4476267696281688e-06	2268	7863
-33	9.353788624119589e-05	9.14901298040414e-05	2268	7863
-32	4.6243628085658235e-05	2.0647754479219407e-05	2268	7863
-31	9.044385921198166e-06	-1.0918346191047921e-05	2268	7863
-30	1.1244149596403313e-05	5.580593004927789e-05	2268	7863
-29	1.6442516982699146e-05	3.252703287247602e-05	2268	7863
-28	2.3947094903638062e-05	-2.7883151046605415e-06	2268	7863
-27	2.8727041134745187e-07	2.5502400753104534e-05	2268	7863
-26	3.192056226777943e-05	3.591805083499048e-05	2268	7863
-25	3.9248633370569256e-05	4.580685785022336e-06	2268	7863
-24	3.8843217433248944e-05	8.716779548409284e-05	2268	7863
-23	7.390593714508405e-06	5.3518654489429075e-05	2268	7863
-22	1.758288508323192e-05	-3.322028046632745e-05	2268	7863
-21	7.263812035156665e-05	5.7041907955006235e-05	2268	7863
-20	6.295114827274204e-05	5.1922080433820854e-05	2268	7863
-19	2.701735664053862e-05	-2.3707905639364112e-05	2268	7863
-18	6.302101184268848e-05	5.111505140976886e-05	2268	7863
-17	5.2577877061569436e-05	3.981357765258866e-05	2268	7863
-16	5.584182486240212e-05	1.0899540248524516e-05	2268	7863
-15	6.31561026570761e-05	7.45539180091159e-05	2268	7863
-14	1.2967439550689804e-05	6.077456228298842e-05	2268	7863
-13	5.986154811243165e-05	9.272850994144166e-06	2268	7863
-12	7.837393057923568e-05	0.0001255605849969843	2268	7863
-11	5.20778508470243e-05	4.362647583799625e-05	2268	7863
-10	7.25947109326684e-05	1.8515177135038643e-05	2268	7863
-9	6.168409275496254e-05	6.957712379612784e-05	2268	7863
-8	-6.93999646394821e-06	2.1573283482882674e-05	2268	7863
-7	5.702314548872428e-05	-1.6100500075824512e-05	2268	7863
-6	-1.5093695524660724e-05	1.5075031853495321e-05	2268	7863
-5	2.1266699955587055e-05	6.587510709068329e-05	2268	7863
-4	3.547612763777418e-05	-3.7332537776680664e-05	2268	7863
-3	4.1345532154923424e-05	0.0001052954688718001	2268	7863
-2	6.884529549124853e-05	6.476370685746041e-05	2268	7863
-1	5.491832679380319e-05	1.7957678460075817e-05	2268	7863
0	5.033938965263488e-05	0.0001092365257058312	2268	7863
1	2.5220574421155816e-05	2.600367731996394e-05	2268	7863
2	3.631247262487509e-05	8.621034293529247e-07	2268	7863
3	0.0001414292345014388	9.403679411645683e-05	2268	7863
4	6.964274415851619e-05	5.1494179467126644e-05	2268	7863
5	7.738028328933972e-05	2.3695168747821563e-05	2268	7863
6	8.402747759566674e-05	8.994505548192267e-05	2268	7863
7	6.034454890414829e-05	7.390914810059177e-05	2268	7863
8	5.39547003307582e-05	1.7512324360459025e-05	2268	7863
9	8.141973496588805e-05	0.0001468480481217458	2268	7863
10	5.5472605117315786e-05	7.797595985782046e-05	2268	7863
11	2.433723676077433e-05	2.9385574338906194e-05	2268	7863
12	9.59641362193635e-05	0.00011081223771716203	2268	7863
13	0.00010111821671787413	0.0001177076992307129	2268	7863
14	6.473417868111126e-05	2.9275349235578065e-05	2268	7863
15	8.707205594111583e-05	6.901900378051213e-05	2268	7863
16	0.0001397300944324541	9.663000068448535e-05	2268	7863
17	5.077917006273976e-05	-9.703659488195184e-06	2268	7863
18	5.585219328280745e-05	7.335621628749458e-05	2268	7863
19	7.461939634688977e-05	6.462570236545535e-05	2268	7863
20	6.618175835237972e-05	-1.5706571287349105e-06	2268	7863
21	0.00011886741910011948	0.00013461928029428124	2268	7863
22	0.0001793032828575771	0.00013225286778538605	2268	7863
23	7.213040912458209e-05	1.302223683575598e-05	2268	7863
24	0.00013988350021319578	0.00016665261705207238	2268	7863
25	0.00011632663517515666	7.962907203356164e-05	2268	7863
26	7.051570027566974e-05	8.609159980965995e-06	2268	7863
27	0.00011407663863593051	0.00011712229039125714	2268	7863
28	6.94977654961306e-05	6.889188569738887e-05	2268	7863
29	5.61927974741674e-05	1.1986547456041044e-05	2268	7863
30	0.00011540003866862128	8.642995288222908e-05	2268	7863
31	0.00010293408912690276	8.584509876127027e-05	2268	7863
32	7.422481544991465e-05	2.392107081963033e-05	2268	7863
33	0.00010820251187251984	9.692664999481376e-05	2268	7863
34	9.430659323891302e-05	0.00011603448275792814	2268	7863
35	2.8538638984862794e-05	-1.7282810280262146e-05	2268	7863
36	0.00017863004430154463	0.00016385379488927915	2268	7863
37	0.00019328598556923705	8.348740455328725e-05	2268	7863
38	4.545383289124138e-05	-1.4098973394336157e-06	2268	7863
39	9.61192822545752e-05	0.00014229249147285427	2268	7863
40	6.159234120409872e-05	4.886485624398343e-05	2268	7863
41	5.4927169491683605e-05	2.365414420290644e-05	2268	7863
42	7.383205073600097e-05	9.94990009501622e-05	2268	7863
43	0.00010722226471033961	0.00013775409355602764	2268	7863
44	6.224733876942851e-05	4.376605895757935e-05	2268	7863
45	0.00012557642039536806	0.00011686083752526204	2268	7863
46	0.00012442751851866874	0.00013026542722778837	2268	7863
47	4.24933242430429e-05	2.7776037124343428e-05	2268	7863
48	0.00014155007834887914	0.000149423351492009	2268	7863
49	0.0001567024808616205	9.761567496095175e-05	2268	7863
50	3.309131657268169e-05	3.1251292296860736e-05	2268	7863
51	0.00011070688247453092	0.0001480220479762419	2268	7863
52	9.400443457668206e-05	7.904530125853456e-05	2268	7863
53	3.7761636481011396e-05	1.0990606603506251e-05	2268	7863
54	0.00012492740161606632	8.473502685305088e-05	2268	7863
55	0.00012316906247821443	0.00010505914422558426	2268	7863
56	4.1770802456364224e-05	3.101285138252051e-05	2268	7863
57	0.00010084593612247128	8.460667565643919e-05	2268	7863
58	0.00011651239266596779	0.00011578872020801512	2268	7863
59	4.437682898775451e-05	3.292762914864847e-05	2268	7863
60	0.00012100375327865106	0.00012040864057228021	2268	7863
61	0.00015120485368327473	0.00012768530576196102	2268	7863
62	1.7757856118189083e-05	5.409408926137163e-06	2268	7863
63	0.00010574051735835681	0.00010817733069209508	2268	7863
64	8.861071275169788e-05	9.92496414307525e-05	2268	7863
65	2.4381494221140926e-05	1.0642044295585716e-05	2268	7863
66	8.599930155528155e-05	9.184068035837705e-05	2268	7863
67	9.492263895116003e-05	0.0001058624851300276	2268	7863
68	2.3820812357476123e-06	1.2695173234804351e-05	2268	7863
69	0.00013773508484503442	0.00010386240126816677	2268	7863
70	0.00014270852692840327	9.430213301428804e-05	2268	7863
71	-4.839899568072756e-05	-1.2316758075154552e-05	2268	7863
72	0.00022295414120903278	0.00013976651181711502	2268	7863
73	0.00017453435832094096	0.00013565347130943076	2268	7863
74	1.4955642350376049e-05	1.7366840341396108e-05	2268	7863
75	0.0001228477347842056	0.0001140263620795208	2268	7863
76	5.8783803231222355e-05	4.175557932236673e-05	2268	7863
77	-7.289466987641443e-05	-3.8525650785643244e-05	2268	7863
78	5.102632057131569e-05	4.8983532609462266e-05	2268	7863
79	5.823120876800365e-05	4.922525169760917e-05	2268	7863
80	-9.547221463985862e-05	-2.369655781645562e-05	2268	7863
81	0.0001370648350216436	0.00010607766570572604	2268	7863
82	0.00011945206948284795	8.656051286406622e-05	2268	7863
83	-2.4242528309370287e-05	7.128461368411346e-06	2268	7863
84	0.00011556059180360991	0.00010056974909374315	2268	7863
85	6.498479894837191e-05	8.458879323048348e-05	2268	7863
86	-2.828747361247987e-05	2.122999598606197e-05	2268	7863
87	7.241455575965358e-05	8.386741221239803e-05	2268	7863
88	2.9411823642203506e-05	8.624063224628064e-05	2268	7863
89	-4.42781628270713e-05	3.8219824373632544e-05	2268	7863
90	0.00011432119347071573	7.019277044107739e-05	2268	7863
91	6.13992410273211e-05	6.904282995653165e-05	2268	7863
92	-7.706915455241137e-05	3.509151881446374e-05	2268	7863
93	0.00014359244214390797	8.52368887570954e-05	2268	7863
94	6.693099416859449e-05	8.432752682763332e-05	2268	7863
95	1.859090769911537e-05	3.771766247023852e-05	2268	7863
96	8.847076219968236e-05	7.584323395235075e-05	2268	7863
97	9.375754741483176e-05	8.977065422300807e-05	2268	7863
98	-0.000108823889743568	4.264456931948122e-06	2268	7863
99	6.26669419595621e-05	8.662575310555394e-05	2268	7863
100	2.986809132668354e-05	6.142991534446542e-05	2268	7863
101	-3.8438760735576414e-05	1.3968050535433815e-05	2268	7863
102	9.346386125671652e-05	8.287202618815873e-05	2268	7863
103	0.00012272552077714544	4.174436278691691e-05	2268	7863
104	-4.389888536097098e-05	2.4189255954805817e-05	2268	7863
105	5.723738606008464e-05	6.116564962541004e-05	2268	7863
106	9.097352610296517e-05	8.589729388976797e-05	2268	7863
107	-4.515877207454944e-05	-9.437801776038073e-06	2268	7863
108	0.00014359287045025704	9.459104099208617e-05	2268	7863
109	7.980904447902037e-05	8.16398375775803e-05	2268	7863
110	-3.764916035477269e-05	6.790564542099465e-06	2268	7863
111	-7.483345224227515e-06	3.35583220591365e-05	2268	7863
112	8.633793177502007e-05	0.00010202342953227761	2268	7863
113	-0.0001449894062174002	-1.2846956371816616e-07	2268	7863
114	7.297024374085053e-05	4.457703066670038e-05	2268	7863
115	6.790228695011738e-05	4.984078540949879e-05	2268	7863
116	-5.1912664875924425e-05	3.1822521361476385e-05	2268	7863
117	0.00017581395948614034	0.0001089378205790724	2268	7863
118	9.472513091472802e-05	0.00010758899900443904	2268	7863
119	-2.77896308237831e-05	-6.635143738906107e-06	2268	7863
120	0.00014327990743633848	0.0001050630284387017	2268	7863
121	0.00010129236186137527	9.545945158619085e-05	2268	7863
122	-6.853655074620234e-05	7.965761438742478e-06	2268	7863
123	7.585502780825629e-05	0.00010554388606454615	2268	7863
124	0.00013204317376006754	9.079254836452948e-05	2268	7863
125	-6.500554008234811e-05	-2.0695722714944213e-05	2268	7863
126	7.963367751271222e-05	4.081326992199526e-05	2268	7863
127	5.667942641292282e-05	7.700189399391857e-05	2268	7863
128	-1.835728909900801e-05	2.1759923124211562e-05	2268	7863
129	0.00016308910173562773	0.00011681284605679188	2268	7863
130	0.0001471469041060522	8.969851084090553e-05	2268	7863
131	-5.251923574914033e-05	1.3727459346911382e-06	2268	7863
132	0.00017934446934257672	0.00016645882850651594	2268	7863
133	0.0001425149903407825	0.0001015518980103865	2268	7863
134	-5.951990478456762e-05	1.603639264691779e-05	2268	7863
135	0.0001459810127419591	0.0001305200297260732	2268	7863
136	0.0001238198806097711	0.0001236470699081505	2268	7863
137	-2.3323822637821927e-05	-1.1341911744417878e-05	2268	7863
138	8.407529112744544e-05	7.68626653264071e-05	2268	7863
139	0.00016821810444881365	0.00011115909411853466	2268	7863
140	-4.2853761454357614e-05	3.9824855978732777e-05	2268	7863
141	0.000165645268333977	9.852011776164046e-05	2268	7863
142	0.0001341170702070064	0.00010874174692334737	2268	7863
143	-1.0417192335231875e-05	2.6313623349305394e-05	2268	7863
144	0.00023948715562848	0.00013025734197048665	2268	7863
145	0.00015976448545021587	9.627401170575521e-05	2268	7863
146	-2.153398398834499e-05	3.5071478531897955e-05	2268	7863
147	0.00010187191153370819	8.476267102952468e-05	2268	7863
148	0.00011108472159574057	0.0001288144584258688	2268	7863
149	-6.690043503474148e-05	5.436383115284864e-05	2268	7863
150	7.512018285251786e-05	6.46926633567297e-05	2268	7863
151	8.753429044621682e-05	8.339375859062366e-05	2268	7863
152	-9.574593448625194e-05	3.121775018419291e-05	2268	7863
153	0.00013903083449437042	8.015893257381253e-05	2268	7863
154	0.00011922897885626303	8.395573328423542e-05	2268	7863
155	-6.867023989037477e-05	4.290417149188848e-05	2268	7863
156	0.00017632047010302256	0.000114450968244966	2268	7863
157	0.00017350224067416584	0.0001025698559446784	2268	7863
158	-7.466519883431493e-05	3.7293342332972696e-05	2268	7863
159	5.185307809598665e-05	6.216247994067008e-05	2268	7863
160	0.00014082062949616374	0.00010490661044366201	2268	7863
161	-9.214174046888282e-05	-3.74307467168597e-06	2268	7863
162	9.159991428382413e-05	6.80380278869054e-05	2268	7863
163	8.948074992327127e-05	7.785298215760225e-05	2268	7863
164	-3.219810404974911e-05	4.155458791217364e-05	2268	7863
165	0.00011111269396954835	0.0001028100883589867	2268	7863
166	0.00017563055466514468	0.00011121277821203533	2268	7863
167	-5.5668229005808704e-05	2.0573993079312666e-05	2268	7863
168	0.0001353466387309629	9.080933722124398e-05	2268	7863
169	8.991325673081192e-05	0.00010955772249234683	2268	7863
170	-0.0001217412818412921	8.229559380157499e-06	2268	7863
171	5.745857194285806e-05	8.230078284652592e-05	2268	7863
172	9.126988448742148e-05	0.0001039084738288392	2268	7863
173	-0.00016580598855496533	-1.2610162519419756e-05	2268	7863
174	4.33143592384279e-05	6.417279652799674e-05	2268	7863
175	0.000116944627340244	0.0001314884593577351	2268	7863
176	-0.0001436379935570117	1.4182129006851531e-05	2268	7863
177	0.00010713988840858145	0.00011777381951610152	2268	7863
178	0.00012252031994037434	0.00010251510227511824	2268	7863
179	-0.00010734359394023527	-1.4429978695230439e-05	2268	7863
180	0.00019746621373185959	0.00017088410470744334	2268	7863
181	0.00014251850071992072	0.00016167793577872484	2268	7863
182	-0.00011973251731604212	3.599250413217683e-05	2268	7863
183	3.903384862565362e-05	9.683370926773272e-05	2268	7863
184	7.926450059613732e-05	7.900230559647509e-05	2268	7863
185	-0.0001729710975424902	-3.465455269378587e-05	2268	7863
186	3.252941612000781e-05	7.616945818957562e-05	2268	7863
187	6.56754655693302e-05	8.355504638769064e-05	2268	7863
188	-0.00016706346043779486	-5.143069010050792e-05	2268	7863
189	6.669516963012284e-05	7.323337937956876e-05	2268	7863
190	0.00010482131634078434	0.00013524433276212533	2268	7863
191	-0.0001621673755207942	-2.569786369590267e-05	2268	7863
192	0.0001434523215424108	0.00014849679897583606	2268	7863
193	0.00016521450747441916	9.235153009415445e-05	2268	7863
194	-0.00019751028801492354	-4.082070027217471e-05	2268	7863
